% x,y,c (mol/m^3) @ t=0,c (mol/m^3) @ t=100,c (mol/m^3) @ t=200,c (mol/m^3) @ t=300,c (mol/m^3) @ t=400,c (mol/m^3) @ t=500,c (mol/m^3) @ t=600,c (mol/m^3) @ t=700,c (mol/m^3) @ t=800,c (mol/m^3) @ t=900,c (mol/m^3) @ t=1000,c (mol/m^3) @ t=1100,c (mol/m^3) @ t=1200,c (mol/m^3) @ t=1300,c (mol/m^3) @ t=1400,c (mol/m^3) @ t=1500,c (mol/m^3) @ t=1600,c (mol/m^3) @ t=1700,c (mol/m^3) @ t=1800,c (mol/m^3) @ t=1900,c (mol/m^3) @ t=2000,c (mol/m^3) @ t=2100,c (mol/m^3) @ t=2200,c (mol/m^3) @ t=2300,c (mol/m^3) @ t=2400,c (mol/m^3) @ t=2500,c (mol/m^3) @ t=2600,c (mol/m^3) @ t=2700,c (mol/m^3) @ t=2800,c (mol/m^3) @ t=2900,c (mol/m^3) @ t=3000
2757.156637,630.2163572,7.36E-04,7.61E-04,7.89E-04,8.18E-04,8.50E-04,8.85E-04,9.22E-04,9.63E-04,0.001008562,0.00105805,0.001111963,0.001173833,0.001241722,0.001316681,0.001405574,0.001504638,0.001616212,0.001755603,0.001914418,0.002099232,0.002353075,0.002652351,0.003026609,0.003669225,0.004474161,0.005467265,0.006981008,0.009688687,0.015718723,0.034275968,3.74E+09
2708.59086,660.2321408,6.85E-04,7.09E-04,7.34E-04,7.61E-04,7.91E-04,8.23E-04,8.58E-04,8.96E-04,9.39E-04,9.85E-04,0.001034996,0.001092583,0.001155773,0.001225543,0.001308284,0.001400491,0.001504342,0.001634085,0.001781907,0.001953929,0.002190201,0.002468762,0.002817115,0.003415251,0.004164471,0.005088835,0.006497801,0.009018061,0.014630713,0.031903475,3.74E+09
2660.011541,690.3043343,6.35E-04,6.57E-04,6.81E-04,7.06E-04,7.34E-04,7.64E-04,7.96E-04,8.31E-04,8.71E-04,9.13E-04,9.60E-04,0.001013423,0.001072035,0.00113675,0.001213496,0.001299023,0.001395349,0.001515692,0.001652805,0.001812363,0.002031517,0.002289896,0.00261301,0.00316781,0.003862747,0.004720139,0.006027023,0.008364686,0.01357069,0.029592009,3.74E+09
2611.430146,720.3892351,5.87E-04,6.08E-04,6.29E-04,6.53E-04,6.78E-04,7.06E-04,7.36E-04,7.69E-04,8.05E-04,8.44E-04,8.87E-04,9.37E-04,9.91E-04,0.001050829,0.001121774,0.001200836,0.001289882,0.001401129,0.001527878,0.001675376,0.001877965,0.002116814,0.002415506,0.002928371,0.003570782,0.004363368,0.005571471,0.007732442,0.012544953,0.027355304,3.74E+09
2562.854892,750.4685959,5.41E-04,5.60E-04,5.80E-04,6.01E-04,6.25E-04,6.50E-04,6.78E-04,7.08E-04,7.42E-04,7.78E-04,8.18E-04,8.63E-04,9.13E-04,9.68E-04,0.001033531,0.001106373,0.001188414,0.00129091,0.001407688,0.001543584,0.001730236,0.001950297,0.002225492,0.002698013,0.003289889,0.004020127,0.005133196,0.007124175,0.011558113,0.02520342,3.74E+09
2514.232507,780.5823371,4.97E-04,5.14E-04,5.32E-04,5.52E-04,5.74E-04,5.97E-04,6.23E-04,6.50E-04,6.81E-04,7.14E-04,7.51E-04,7.92E-04,8.38E-04,8.89E-04,9.49E-04,0.00101583,0.001091157,0.001185265,0.001292486,0.00141726,0.001588638,0.001790689,0.002043362,0.002477214,0.003020652,0.003691129,0.004713106,0.006541149,0.010612223,0.02314083,3.74E+09
2465.52519,810.7592754,4.55E-04,4.70E-04,4.87E-04,5.05E-04,5.25E-04,5.46E-04,5.70E-04,5.95E-04,6.23E-04,6.54E-04,6.87E-04,7.25E-04,7.67E-04,8.13E-04,8.68E-04,9.29E-04,9.98E-04,0.001084411,0.001182508,0.001296665,0.00145346,0.001638319,0.001869492,0.002266427,0.002763625,0.00337705,0.004312068,0.005984562,0.009709229,0.021171777,3.74E+09
2416.822005,840.9122988,4.15E-04,4.29E-04,4.44E-04,4.61E-04,4.79E-04,4.98E-04,5.19E-04,5.42E-04,5.68E-04,5.96E-04,6.26E-04,6.61E-04,6.99E-04,7.42E-04,7.92E-04,8.48E-04,9.10E-04,9.89E-04,0.001078326,0.001182426,0.001325407,0.001493978,0.001704785,0.002066749,0.002520142,0.003079523,0.003932163,0.005457306,0.00885382,0.019306487,3.74E+09
2368.193002,870.9562048,3.77E-04,3.90E-04,4.04E-04,4.19E-04,4.35E-04,4.53E-04,4.72E-04,4.93E-04,5.16E-04,5.42E-04,5.69E-04,6.01E-04,6.36E-04,6.74E-04,7.20E-04,7.71E-04,8.28E-04,8.99E-04,9.80E-04,0.001075004,0.001204996,0.001358253,0.001549908,0.001878988,0.002291191,0.002799753,0.003574932,0.004961519,0.008049465,0.017552526,3.74E+09
2319.338693,901.1272641,3.41E-04,3.53E-04,3.66E-04,3.79E-04,3.94E-04,4.10E-04,4.28E-04,4.47E-04,4.68E-04,4.91E-04,5.16E-04,5.44E-04,5.76E-04,6.11E-04,6.52E-04,6.98E-04,7.50E-04,8.14E-04,8.88E-04,9.74E-04,0.001091404,0.001230214,0.001403803,0.001701861,0.002075207,0.002535829,0.003237934,0.004493811,0.007290666,0.015897902,3.74E+09
2270.313302,930.9323085,3.09E-04,3.19E-04,3.31E-04,3.43E-04,3.56E-04,3.71E-04,3.87E-04,4.04E-04,4.23E-04,4.44E-04,4.66E-04,4.92E-04,5.21E-04,5.52E-04,5.89E-04,6.31E-04,6.78E-04,7.36E-04,8.03E-04,8.80E-04,9.86E-04,0.001111898,0.001268791,0.001538184,0.001875623,0.002291944,0.002926524,0.004061617,0.006589483,0.014368915,3.74E+09
2221.724512,960.4684495,2.78E-04,2.88E-04,2.98E-04,3.09E-04,3.21E-04,3.34E-04,3.49E-04,3.64E-04,3.81E-04,4.00E-04,4.20E-04,4.44E-04,4.69E-04,4.98E-04,5.31E-04,5.69E-04,6.11E-04,6.64E-04,7.24E-04,7.94E-04,8.89E-04,0.001002618,0.001144092,0.001387008,0.001691283,0.002066687,0.002638899,0.003662433,0.005941855,0.012956709,3.74E+09
2173.560772,990.2975956,2.50E-04,2.58E-04,2.68E-04,2.78E-04,2.88E-04,3.00E-04,3.13E-04,3.27E-04,3.42E-04,3.59E-04,3.77E-04,3.98E-04,4.21E-04,4.47E-04,4.77E-04,5.11E-04,5.49E-04,5.96E-04,6.50E-04,7.12E-04,7.99E-04,9.00E-04,0.001027216,0.001245317,0.001518508,0.001855563,0.00236932,0.003288293,0.005334858,0.011633103,3.74E+09
2125.023272,1020.49428,2.23E-04,2.31E-04,2.39E-04,2.48E-04,2.58E-04,2.68E-04,2.80E-04,2.92E-04,3.06E-04,3.21E-04,3.37E-04,3.56E-04,3.77E-04,3.99E-04,4.26E-04,4.56E-04,4.90E-04,5.32E-04,5.81E-04,6.37E-04,7.14E-04,8.04E-04,9.18E-04,0.001112875,0.001357011,0.001658219,0.002117337,0.002938576,0.004767485,0.010395898,3.74E+09
2076.031844,1050.13775,1.99E-04,2.06E-04,2.13E-04,2.21E-04,2.30E-04,2.39E-04,2.50E-04,2.61E-04,2.73E-04,2.86E-04,3.01E-04,3.18E-04,3.36E-04,3.56E-04,3.81E-04,4.07E-04,4.38E-04,4.75E-04,5.18E-04,5.68E-04,6.37E-04,7.18E-04,8.19E-04,9.93E-04,0.001211206,0.00148005,0.001889838,0.002622837,0.004255237,0.0092789,3.74E+09
2028.342463,1082.956412,1.75E-04,1.81E-04,1.88E-04,1.95E-04,2.02E-04,2.10E-04,2.19E-04,2.29E-04,2.40E-04,2.52E-04,2.64E-04,2.79E-04,2.95E-04,3.13E-04,3.34E-04,3.58E-04,3.84E-04,4.17E-04,4.55E-04,4.99E-04,5.60E-04,6.31E-04,7.20E-04,8.73E-04,0.001063937,0.001300093,0.001660056,0.002303931,0.00373785,0.008150696,3.74E+09
1983.176034,1117.138879,1.52E-04,1.58E-04,1.63E-04,1.69E-04,1.76E-04,1.83E-04,1.91E-04,1.99E-04,2.09E-04,2.19E-04,2.30E-04,2.43E-04,2.57E-04,2.72E-04,2.91E-04,3.11E-04,3.34E-04,3.63E-04,3.96E-04,4.34E-04,4.87E-04,5.49E-04,6.26E-04,7.59E-04,9.26E-04,0.001131074,0.001444239,0.002004407,0.003251909,0.007091061,3.74E+09
1936.392424,1147.346995,1.34E-04,1.39E-04,1.44E-04,1.49E-04,1.55E-04,1.61E-04,1.68E-04,1.76E-04,1.84E-04,1.93E-04,2.03E-04,2.14E-04,2.26E-04,2.40E-04,2.56E-04,2.74E-04,2.95E-04,3.20E-04,3.49E-04,3.83E-04,4.29E-04,4.83E-04,5.52E-04,6.69E-04,8.15E-04,9.96E-04,0.0012724,0.001765917,0.002864988,0.006247346,3.74E+09
1885.951959,1176.998763,1.18E-04,1.22E-04,1.27E-04,1.31E-04,1.36E-04,1.42E-04,1.48E-04,1.54E-04,1.62E-04,1.70E-04,1.78E-04,1.88E-04,1.99E-04,2.11E-04,2.25E-04,2.41E-04,2.59E-04,2.82E-04,3.07E-04,3.37E-04,3.77E-04,4.26E-04,4.86E-04,5.89E-04,7.18E-04,8.77E-04,0.001119937,0.00155432,0.002521698,0.005498775,3.74E+09
1829.041829,1206.23987,1.04E-04,1.07E-04,1.11E-04,1.15E-04,1.20E-04,1.25E-04,1.30E-04,1.36E-04,1.42E-04,1.49E-04,1.57E-04,1.66E-04,1.75E-04,1.86E-04,1.98E-04,2.12E-04,2.28E-04,2.48E-04,2.70E-04,2.96E-04,3.32E-04,3.74E-04,4.27E-04,5.17E-04,6.31E-04,7.71E-04,9.84E-04,0.001366134,0.002216388,0.004833021,3.74E+09
1792.162311,1248.453245,8.56E-05,8.86E-05,9.18E-05,9.52E-05,9.89E-05,1.03E-04,1.07E-04,1.12E-04,1.17E-04,1.23E-04,1.29E-04,1.37E-04,1.45E-04,1.53E-04,1.64E-04,1.75E-04,1.88E-04,2.04E-04,2.23E-04,2.44E-04,2.74E-04,3.09E-04,3.52E-04,4.27E-04,5.21E-04,6.36E-04,8.12E-04,0.001127603,0.0018294,0.00398916,3.74E+09
1738.864217,1263.410047,7.99E-05,8.26E-05,8.56E-05,8.88E-05,9.22E-05,9.60E-05,1.00E-04,1.05E-04,1.09E-04,1.15E-04,1.21E-04,1.27E-04,1.35E-04,1.43E-04,1.53E-04,1.63E-04,1.75E-04,1.91E-04,2.08E-04,2.28E-04,2.55E-04,2.88E-04,3.29E-04,3.98E-04,4.86E-04,5.94E-04,7.58E-04,0.001051818,0.001706449,0.003721055,3.74E+09
1646.955231,1305.840407,6.53E-05,6.75E-05,7.00E-05,7.26E-05,7.54E-05,7.85E-05,8.18E-05,8.54E-05,8.95E-05,9.39E-05,9.86E-05,1.04E-04,1.10E-04,1.17E-04,1.25E-04,1.33E-04,1.43E-04,1.56E-04,1.70E-04,1.86E-04,2.09E-04,2.35E-04,2.69E-04,3.26E-04,3.97E-04,4.85E-04,6.19E-04,8.60E-04,0.001394499,0.003040824,3.74E+09
1695.553748,1301.785998,6.66E-05,6.89E-05,7.13E-05,7.40E-05,7.69E-05,8.00E-05,8.34E-05,8.71E-05,9.12E-05,9.57E-05,1.01E-04,1.06E-04,1.12E-04,1.19E-04,1.27E-04,1.36E-04,1.46E-04,1.59E-04,1.73E-04,1.90E-04,2.13E-04,2.40E-04,2.74E-04,3.32E-04,4.05E-04,4.95E-04,6.32E-04,8.77E-04,0.001422071,0.003100946,3.74E+09
1560.197034,1358.695477,5.03E-05,5.20E-05,5.39E-05,5.59E-05,5.81E-05,6.05E-05,6.30E-05,6.58E-05,6.89E-05,7.23E-05,7.60E-05,8.02E-05,8.49E-05,9.00E-05,9.61E-05,1.03E-04,1.10E-04,1.20E-04,1.31E-04,1.43E-04,1.61E-04,1.81E-04,2.07E-04,2.51E-04,3.06E-04,3.74E-04,4.77E-04,6.62E-04,0.001074366,0.002342746,3.74E+09
1618.786676,1354.370568,5.14E-05,5.32E-05,5.51E-05,5.71E-05,5.94E-05,6.18E-05,6.44E-05,6.73E-05,7.04E-05,7.39E-05,7.77E-05,8.20E-05,8.67E-05,9.20E-05,9.82E-05,1.05E-04,1.13E-04,1.23E-04,1.34E-04,1.47E-04,1.64E-04,1.85E-04,2.11E-04,2.56E-04,3.13E-04,3.82E-04,4.88E-04,6.77E-04,0.001097967,0.00239421,3.74E+09
1473.014221,1405.76054,3.95E-05,4.09E-05,4.24E-05,4.39E-05,4.56E-05,4.75E-05,4.95E-05,5.17E-05,5.42E-05,5.68E-05,5.97E-05,6.31E-05,6.67E-05,7.07E-05,7.55E-05,8.08E-05,8.68E-05,9.43E-05,1.03E-04,1.13E-04,1.26E-04,1.42E-04,1.63E-04,1.97E-04,2.40E-04,2.94E-04,3.75E-04,5.20E-04,8.44E-04,0.001841131,3.74E+09
1530.213461,1407.370358,3.92E-05,4.06E-05,4.20E-05,4.36E-05,4.53E-05,4.71E-05,4.91E-05,5.13E-05,5.37E-05,5.64E-05,5.92E-05,6.25E-05,6.61E-05,7.01E-05,7.49E-05,8.01E-05,8.61E-05,9.35E-05,1.02E-04,1.12E-04,1.25E-04,1.41E-04,1.61E-04,1.95E-04,2.38E-04,2.91E-04,3.72E-04,5.16E-04,8.37E-04,0.001825755,3.74E+09
1407.424628,1470.252779,2.80E-05,2.90E-05,3.00E-05,3.12E-05,3.24E-05,3.37E-05,3.51E-05,3.67E-05,3.84E-05,4.03E-05,4.24E-05,4.47E-05,4.73E-05,5.02E-05,5.36E-05,5.73E-05,6.16E-05,6.69E-05,7.29E-05,8.00E-05,8.97E-05,1.01E-04,1.15E-04,1.40E-04,1.70E-04,2.08E-04,2.66E-04,3.69E-04,5.99E-04,0.001305905,3.74E+09
1450.325213,1448.625743,3.15E-05,3.26E-05,3.38E-05,3.50E-05,3.64E-05,3.79E-05,3.95E-05,4.12E-05,4.32E-05,4.53E-05,4.76E-05,5.03E-05,5.32E-05,5.64E-05,6.02E-05,6.44E-05,6.92E-05,7.52E-05,8.20E-05,8.99E-05,1.01E-04,1.14E-04,1.30E-04,1.57E-04,1.92E-04,2.34E-04,2.99E-04,4.15E-04,6.73E-04,0.001467849,3.74E+09
1359.654793,1555.253723,1.74E-05,1.80E-05,1.87E-05,1.94E-05,2.01E-05,2.09E-05,2.18E-05,2.28E-05,2.39E-05,2.50E-05,2.63E-05,2.78E-05,2.94E-05,3.12E-05,3.33E-05,3.56E-05,3.82E-05,4.15E-05,4.53E-05,4.97E-05,5.57E-05,6.28E-05,7.16E-05,8.68E-05,1.06E-04,1.29E-04,1.65E-04,2.29E-04,3.72E-04,8.11E-04,3.74E+09
1405.720461,1526.897617,2.05E-05,2.12E-05,2.19E-05,2.28E-05,2.36E-05,2.46E-05,2.57E-05,2.68E-05,2.81E-05,2.94E-05,3.09E-05,3.27E-05,3.45E-05,3.66E-05,3.91E-05,4.19E-05,4.50E-05,4.88E-05,5.33E-05,5.84E-05,6.55E-05,7.38E-05,8.42E-05,1.02E-04,1.24E-04,1.52E-04,1.94E-04,2.70E-04,4.37E-04,9.54E-04,3.74E+09
1357.140728,1602.720425,1.32E-05,1.36E-05,1.41E-05,1.47E-05,1.52E-05,1.59E-05,1.65E-05,1.73E-05,1.81E-05,1.90E-05,1.99E-05,2.10E-05,2.23E-05,2.36E-05,2.52E-05,2.70E-05,2.90E-05,3.15E-05,3.43E-05,3.76E-05,4.22E-05,4.76E-05,5.43E-05,6.58E-05,8.02E-05,9.80E-05,1.25E-04,1.74E-04,2.82E-04,6.15E-04,3.74E+09
1328.188627,1639.597615,1.06E-05,1.09E-05,1.13E-05,1.18E-05,1.22E-05,1.27E-05,1.32E-05,1.38E-05,1.45E-05,1.52E-05,1.60E-05,1.69E-05,1.78E-05,1.89E-05,2.02E-05,2.16E-05,2.32E-05,2.52E-05,2.75E-05,3.02E-05,3.38E-05,3.81E-05,4.35E-05,5.27E-05,6.43E-05,7.85E-05,1.00E-04,1.39E-04,2.26E-04,4.92E-04,3.74E+09
1295.907358,1686.311625,7.93E-06,8.20E-06,8.50E-06,8.81E-06,9.16E-06,9.53E-06,9.94E-06,1.04E-05,1.09E-05,1.14E-05,1.20E-05,1.26E-05,1.34E-05,1.42E-05,1.51E-05,1.62E-05,1.74E-05,1.89E-05,2.06E-05,2.26E-05,2.54E-05,2.86E-05,3.26E-05,3.95E-05,4.82E-05,5.89E-05,7.52E-05,1.04E-04,1.69E-04,3.69E-04,3.74E+09
1258.951591,1736.266272,5.78E-06,5.98E-06,6.19E-06,6.42E-06,6.67E-06,6.94E-06,7.24E-06,7.56E-06,7.92E-06,8.31E-06,8.73E-06,9.22E-06,9.75E-06,1.03E-05,1.10E-05,1.18E-05,1.27E-05,1.38E-05,1.50E-05,1.65E-05,1.85E-05,2.08E-05,2.38E-05,2.88E-05,3.51E-05,4.29E-05,5.48E-05,7.61E-05,1.23E-04,2.69E-04,3.74E+09
1232.044709,1790.182515,4.06E-06,4.20E-06,4.35E-06,4.52E-06,4.69E-06,4.88E-06,5.09E-06,5.32E-06,5.57E-06,5.84E-06,6.14E-06,6.48E-06,6.86E-06,7.27E-06,7.76E-06,8.31E-06,8.92E-06,9.69E-06,1.06E-05,1.16E-05,1.30E-05,1.46E-05,1.67E-05,2.03E-05,2.47E-05,3.02E-05,3.85E-05,5.35E-05,8.68E-05,1.89E-04,3.74E+09
1205.510522,1839.046526,2.93E-06,3.03E-06,3.13E-06,3.25E-06,3.38E-06,3.52E-06,3.67E-06,3.83E-06,4.01E-06,4.21E-06,4.42E-06,4.67E-06,4.94E-06,5.23E-06,5.59E-06,5.98E-06,6.42E-06,6.98E-06,7.61E-06,8.35E-06,9.35E-06,1.05E-05,1.20E-05,1.46E-05,1.78E-05,2.17E-05,2.78E-05,3.85E-05,6.25E-05,1.36E-04,3.74E+09
1177.239619,1884.75178,2.13E-06,2.21E-06,2.29E-06,2.37E-06,2.46E-06,2.57E-06,2.67E-06,2.79E-06,2.93E-06,3.07E-06,3.23E-06,3.40E-06,3.60E-06,3.82E-06,4.08E-06,4.36E-06,4.69E-06,5.09E-06,5.55E-06,6.09E-06,6.83E-06,7.69E-06,8.78E-06,1.06E-05,1.30E-05,1.59E-05,2.02E-05,2.81E-05,4.56E-05,9.94E-05,3.74E+09
1140.934181,1930.949219,1.54E-06,1.59E-06,1.65E-06,1.71E-06,1.78E-06,1.85E-06,1.93E-06,2.02E-06,2.11E-06,2.21E-06,2.33E-06,2.46E-06,2.60E-06,2.76E-06,2.94E-06,3.15E-06,3.38E-06,3.67E-06,4.01E-06,4.39E-06,4.92E-06,5.55E-06,6.33E-06,7.68E-06,9.36E-06,1.14E-05,1.46E-05,2.03E-05,3.29E-05,7.17E-05,3.74E+09
1108.771137,1979.007589,1.09E-06,1.13E-06,1.17E-06,1.21E-06,1.26E-06,1.31E-06,1.36E-06,1.42E-06,1.49E-06,1.56E-06,1.64E-06,1.73E-06,1.83E-06,1.95E-06,2.08E-06,2.22E-06,2.39E-06,2.59E-06,2.83E-06,3.10E-06,3.48E-06,3.92E-06,4.47E-06,5.42E-06,6.61E-06,8.08E-06,1.03E-05,1.43E-05,2.32E-05,5.07E-05,3.74E+09
1075.251604,2029.863984,7.46E-07,7.71E-07,7.99E-07,8.29E-07,8.61E-07,8.96E-07,9.34E-07,9.76E-07,1.02E-06,1.07E-06,1.13E-06,1.19E-06,1.26E-06,1.33E-06,1.42E-06,1.52E-06,1.64E-06,1.78E-06,1.94E-06,2.13E-06,2.38E-06,2.69E-06,3.07E-06,3.72E-06,4.53E-06,5.54E-06,7.07E-06,9.82E-06,1.59E-05,3.47E-05,3.74E+09
1047.08398,2078.091137,5.17E-07,5.34E-07,5.54E-07,5.74E-07,5.96E-07,6.21E-07,6.47E-07,6.76E-07,7.08E-07,7.43E-07,7.81E-07,8.24E-07,8.72E-07,9.24E-07,9.87E-07,1.06E-06,1.13E-06,1.23E-06,1.34E-06,1.47E-06,1.65E-06,1.86E-06,2.12E-06,2.58E-06,3.14E-06,3.84E-06,4.90E-06,6.80E-06,1.10E-05,2.41E-05,3.74E+09
1018.877337,2127.094285,3.53E-07,3.65E-07,3.78E-07,3.92E-07,4.07E-07,4.24E-07,4.42E-07,4.61E-07,4.83E-07,5.07E-07,5.33E-07,5.63E-07,5.95E-07,6.31E-07,6.74E-07,7.21E-07,7.75E-07,8.41E-07,9.17E-07,1.01E-06,1.13E-06,1.27E-06,1.45E-06,1.76E-06,2.14E-06,2.62E-06,3.35E-06,4.64E-06,7.53E-06,1.64E-05,3.74E+09
988.0470877,2175.546961,2.40E-07,2.48E-07,2.57E-07,2.66E-07,2.77E-07,2.88E-07,3.00E-07,3.14E-07,3.29E-07,3.45E-07,3.62E-07,3.82E-07,4.05E-07,4.29E-07,4.58E-07,4.90E-07,5.26E-07,5.72E-07,6.24E-07,6.84E-07,7.67E-07,8.64E-07,9.86E-07,1.20E-06,1.46E-06,1.78E-06,2.27E-06,3.16E-06,5.12E-06,1.12E-05,3.74E+09
956.6509785,2223.389858,1.62E-07,1.68E-07,1.74E-07,1.80E-07,1.87E-07,1.95E-07,2.03E-07,2.12E-07,2.23E-07,2.33E-07,2.45E-07,2.59E-07,2.74E-07,2.90E-07,3.10E-07,3.32E-07,3.57E-07,3.87E-07,4.22E-07,4.63E-07,5.19E-07,5.85E-07,6.68E-07,8.09E-07,9.87E-07,1.21E-06,1.54E-06,2.14E-06,3.47E-06,7.56E-06,3.74E+09
927.5689048,2271.288243,1.09E-07,1.13E-07,1.17E-07,1.21E-07,1.26E-07,1.31E-07,1.37E-07,1.43E-07,1.49E-07,1.57E-07,1.65E-07,1.74E-07,1.84E-07,1.95E-07,2.08E-07,2.23E-07,2.39E-07,2.60E-07,2.83E-07,3.11E-07,3.48E-07,3.93E-07,4.48E-07,5.43E-07,6.63E-07,8.10E-07,1.03E-06,1.43E-06,2.33E-06,5.08E-06,3.74E+09
898.5032309,2319.9615,7.20E-08,7.45E-08,7.72E-08,8.01E-08,8.32E-08,8.66E-08,9.03E-08,9.43E-08,9.87E-08,1.04E-07,1.09E-07,1.15E-07,1.22E-07,1.29E-07,1.38E-07,1.47E-07,1.58E-07,1.72E-07,1.87E-07,2.06E-07,2.30E-07,2.60E-07,2.96E-07,3.59E-07,4.38E-07,5.35E-07,6.83E-07,9.48E-07,1.54E-06,3.36E-06,3.74E+09
869.1499925,2368.637484,4.72E-08,4.88E-08,5.06E-08,5.25E-08,5.45E-08,5.67E-08,5.92E-08,6.18E-08,6.47E-08,6.79E-08,7.13E-08,7.53E-08,7.97E-08,8.45E-08,9.02E-08,9.65E-08,1.04E-07,1.13E-07,1.23E-07,1.35E-07,1.51E-07,1.70E-07,1.94E-07,2.35E-07,2.87E-07,3.51E-07,4.48E-07,6.22E-07,1.01E-06,2.20E-06,3.74E+09
839.4991618,2417.522051,3.06E-08,3.17E-08,3.28E-08,3.40E-08,3.53E-08,3.68E-08,3.84E-08,4.01E-08,4.20E-08,4.40E-08,4.63E-08,4.88E-08,5.16E-08,5.48E-08,5.85E-08,6.26E-08,6.72E-08,7.30E-08,7.96E-08,8.73E-08,9.79E-08,1.10E-07,1.26E-07,1.53E-07,1.86E-07,2.27E-07,2.90E-07,4.03E-07,6.54E-07,1.43E-06,3.74E+09
809.6524292,2466.101061,1.97E-08,2.04E-08,2.11E-08,2.19E-08,2.28E-08,2.37E-08,2.47E-08,2.58E-08,2.70E-08,2.84E-08,2.98E-08,3.15E-08,3.33E-08,3.53E-08,3.77E-08,4.03E-08,4.33E-08,4.71E-08,5.13E-08,5.63E-08,6.31E-08,7.11E-08,8.11E-08,9.84E-08,1.20E-07,1.47E-07,1.87E-07,2.60E-07,4.21E-07,9.19E-07,3.74E+09
779.7479562,2514.567699,1.26E-08,1.31E-08,1.35E-08,1.40E-08,1.46E-08,1.52E-08,1.58E-08,1.65E-08,1.73E-08,1.81E-08,1.91E-08,2.01E-08,2.13E-08,2.26E-08,2.41E-08,2.58E-08,2.77E-08,3.01E-08,3.28E-08,3.60E-08,4.03E-08,4.55E-08,5.19E-08,6.29E-08,7.67E-08,9.37E-08,1.20E-07,1.66E-07,2.69E-07,5.88E-07,3.74E+09
749.7850928,2562.972477,8.00E-09,8.28E-09,8.58E-09,8.90E-09,9.24E-09,9.62E-09,1.00E-08,1.05E-08,1.10E-08,1.15E-08,1.21E-08,1.28E-08,1.35E-08,1.43E-08,1.53E-08,1.64E-08,1.76E-08,1.91E-08,2.08E-08,2.28E-08,2.56E-08,2.88E-08,3.29E-08,3.99E-08,4.87E-08,5.95E-08,7.59E-08,1.05E-07,1.71E-07,3.73E-07,3.74E+09
719.718192,2611.38132,5.03E-09,5.21E-09,5.39E-09,5.59E-09,5.81E-09,6.05E-09,6.31E-09,6.59E-09,6.90E-09,7.24E-09,7.60E-09,8.03E-09,8.49E-09,9.00E-09,9.61E-09,1.03E-08,1.11E-08,1.20E-08,1.31E-08,1.44E-08,1.61E-08,1.81E-08,2.07E-08,2.51E-08,3.06E-08,3.74E-08,4.77E-08,6.63E-08,1.07E-07,2.34E-07,3.74E+09
689.5434206,2659.878656,3.13E-09,3.24E-09,3.36E-09,3.48E-09,3.62E-09,3.77E-09,3.93E-09,4.10E-09,4.30E-09,4.51E-09,4.74E-09,5.00E-09,5.29E-09,5.61E-09,5.99E-09,6.41E-09,6.88E-09,7.48E-09,8.15E-09,8.94E-09,1.00E-08,1.13E-08,1.29E-08,1.56E-08,1.91E-08,2.33E-08,2.97E-08,4.13E-08,6.70E-08,1.46E-07,3.74E+09
659.4153882,2708.475951,1.93E-09,2.00E-09,2.07E-09,2.15E-09,2.23E-09,2.32E-09,2.42E-09,2.53E-09,2.65E-09,2.78E-09,2.92E-09,3.08E-09,3.26E-09,3.46E-09,3.69E-09,3.95E-09,4.25E-09,4.61E-09,5.03E-09,5.52E-09,6.18E-09,6.97E-09,7.95E-09,9.64E-09,1.18E-08,1.44E-08,1.83E-08,2.55E-08,4.13E-08,9.01E-08,3.74E+09
629.462427,2757.155997,1.18E-09,1.22E-09,1.27E-09,1.31E-09,1.36E-09,1.42E-09,1.48E-09,1.55E-09,1.62E-09,1.70E-09,1.79E-09,1.88E-09,1.99E-09,2.11E-09,2.26E-09,2.42E-09,2.59E-09,2.82E-09,3.07E-09,3.37E-09,3.78E-09,4.26E-09,4.86E-09,5.89E-09,7.18E-09,8.78E-09,1.12E-08,1.56E-08,2.52E-08,5.50E-08,3.74E+09
599.5527071,2805.805032,7.16E-10,7.40E-10,7.67E-10,7.96E-10,8.26E-10,8.60E-10,8.97E-10,9.37E-10,9.81E-10,1.03E-09,1.08E-09,1.14E-09,1.21E-09,1.28E-09,1.37E-09,1.46E-09,1.57E-09,1.71E-09,1.86E-09,2.04E-09,2.29E-09,2.58E-09,2.94E-09,3.57E-09,4.35E-09,5.32E-09,6.79E-09,9.42E-09,1.53E-08,3.33E-08,3.74E+09
569.6305074,2854.384604,4.30E-10,4.45E-10,4.61E-10,4.78E-10,4.97E-10,5.17E-10,5.39E-10,5.63E-10,5.89E-10,6.18E-10,6.50E-10,6.86E-10,7.26E-10,7.70E-10,8.22E-10,8.79E-10,9.45E-10,1.03E-09,1.12E-09,1.23E-09,1.38E-09,1.55E-09,1.77E-09,2.14E-09,2.62E-09,3.20E-09,4.08E-09,5.66E-09,9.19E-09,2.00E-08,3.74E+09
539.7424102,2902.950335,2.56E-10,2.65E-10,2.75E-10,2.85E-10,2.96E-10,3.08E-10,3.21E-10,3.35E-10,3.51E-10,3.68E-10,3.87E-10,4.09E-10,4.32E-10,4.59E-10,4.89E-10,5.24E-10,5.63E-10,6.11E-10,6.67E-10,7.31E-10,8.19E-10,9.24E-10,1.05E-09,1.28E-09,1.56E-09,1.90E-09,2.43E-09,3.37E-09,5.47E-09,1.19E-08,3.74E+09
